id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
675220,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,1476fe12-acc7-4556-af97-a3ac7cac488f,,154267,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Lotus|Lotus salsuginosus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Lotus salsuginosus var. brevivexillus",13343,Ottley,Lotus,,salsuginosus,var.,brevivexillus,Variety,"D.Z. Damrel, 1998",,,,,,,"T.F. Daniel",3938,1985-03-06,1985,3,6,65,,,"Herb; corolla yellow; occasional.","Sonoran desertscrub.",,,,"Herb; corolla yellow; occasional.",,,flowers,,,,,,USA,Arizona,Maricopa,,"South Mountains. Pima Canyon, east draining wash west of Guadalupe. (Phoenix and Mesa 15' Quads.) Arizona upland.",,33.3561,-111.988,,,"TRS: T01S R04E S07",,,"+-0.5 miles, lat-long estimate                                                                      ",,,415,488,,,,1360-1600ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1476fe12-acc7-4556-af97-a3ac7cac488f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=675220
676233,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,36b5aa59-3e58-46d8-b158-0bdd9394aaa8,,194736,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum deflexum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum deflexum var. deflexum",12909,Torr.,Eriogonum,,deflexum,var.,deflexum,Variety,"James L Reveal, 2003",,,,,,,"L. R. Landrum",6217,1988-12-11,1988,12,11,346,,,"Fruits bright pink","In dry sand wash",,,,"Fruits bright pink",,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Phoenix, at east end of South Mountain Park",,33.3561,-111.988,,,"TRS: T01S R04E S07",,,"+-0.5 miles, lat-long estimate                                                                      ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:36b5aa59-3e58-46d8-b158-0bdd9394aaa8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=676233
1108910,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,1153dd62-7f0f-468b-aa38-6f30e4003e05,,,Plantae|Marchantiophyta|Marchantiopsida|Marchantiales|Ricciaceae,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Ricciaceae,Riccia,191432,,Riccia,,,,,Genus,,,,,,,,"L. R. Landrum; D. Lafferty",11352,2010-02-28,2010,2,28,59,,,"Flat thalus","Clay in open wet area",,,,"Flat thalus",,"Hyptis emoryi, Astrolepis sinnuata, Fouquieria splendens, Notholaena standleyi, Amsinckia, Pectocarya, Crassula connata, Echinocereus engelmannii",,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, Mormon Trail near summit.",,33.3565,-112.02,,,,,,,,,,,,,,,,,Les,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1153dd62-7f0f-468b-aa38-6f30e4003e05,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1108910
1108926,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,b9a91210-d49d-4af5-ab9d-2c5c89840d41,,,Plantae|Marchantiophyta|Marchantiopsida|Marchantiales|Targioniaceae|Targionia,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Targioniaceae,"Targionia hypophylla",193853,L.,Targionia,,hypophylla,,,Species,,,,,,,,"L. R. Landrum; D. Lafferty",11353,2010-02-28,2010,2,28,59,,,"Flat thallus","Clay in open wet area",,,,"Flat thallus",,"Hyptis emoryi, Astrolepis sinnuata, Fouquieria splendens, Notholaena standleyi, Amsinckia, Pectocarya, Crassula connata, Echinocereus engelmannii",,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, Mormon Trail near summit.",,33.3565,-112.02,,,,,,,,,,,,,,,,,Les,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b9a91210-d49d-4af5-ab9d-2c5c89840d41,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1108926
6330157,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,39174c62-ca37-41b4-846f-184ae014225a,ASU0083686,153165,Plantae|Tracheobionta|Pteridophyta|Polypodiopsida|Polypodiales|Pteridaceae|Cheilanthes,Plantae,Pteridophyta,Polypodiopsida,Polypodiales,Pteridaceae,"Cheilanthes parryi",1144,"(D. C. Eaton) Domin",Cheilanthes,,parryi,,,Species,,,,,,,,"T. F. Daniel",4174,1985-03-30,1985,3,30,89,,,Occasional.,"Sonoran desertscrub. Arizona upland.",,,,Occasional.,,,sterile,,,,,,USA,Arizona,Maricopa,,"South Mountains. Pima Canyon from trailhead to Hidden Valley. Phoenix 15' Quad.",,33.356954,-112.014366,WGS84,800,"TRS: T01S R03E S11 SE4 12 N1/2",,,GeoLocate,,,488,634,,,,1600-2080ft,,,jsolves,"2015-08-01 20:02:25",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:39174c62-ca37-41b4-846f-184ae014225a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6330157
6419918,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,fda3b528-a440-4e0a-a21a-89dbf1ceaee4,ASU0073047,154340,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Polypogon,Plantae,Magnoliophyta,,Poales,Poaceae,"Polypogon monspeliensis",840,"(L.) Desf.",Polypogon,,monspeliensis,,,Species,,,,,,,,"T. F. Daniel",4181,1985-03-30,1985,3,30,89,,,Rare,"Sonoran desertscrub; Arizona upland",,,,Rare,,,,,,,,,USA,Arizona,Maricopa,,"South Mountains. Pima Canyon from trailhead to Hidden Valley.",,33.357081,-112.014023,WGS84,800,"T1S R3E S12 N2, S11 SE4",Fertig,,,,,488,634,,,,1600-2080ft,,,Theresa,"2015-06-21 14:42:54",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fda3b528-a440-4e0a-a21a-89dbf1ceaee4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6419918
748656,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,be50302c-5a73-439a-b4b9-69ae10f18bab,,256553,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Lycium",Plantae,Magnoliophyta,,Solanales,Solanaceae,"Lycium andersonii",3873,"A. Gray",Lycium,,andersonii,,,Species,,,,,,,,"L. R. Landrum; O. Peterson",11004,2005-03-29,2005,3,29,88,,,"Shrub ca. 2 m high; fruits pyriform, bright red.","Desert canyon",,,,"Shrub ca. 2 m high; fruits pyriform, bright red.",,"Acacia gregii, Parkinsonia microphyllum, Encelia farinosa",fruit,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park in north facing canyon opposite 24th stree.  Ca. 50 m below petroglyphs.",,33.3667,-112.017,,,,,,,,,,,,,,,,,Les,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:be50302c-5a73-439a-b4b9-69ae10f18bab,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=748656
722789,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,e3d672df-261b-4964-918f-8011f9fa75bd,,251175,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eucalyptus",Plantae,Magnoliophyta,,Myrtales,Myrtaceae,"Eucalyptus leucoxylon",369,"F. Muell.",Eucalyptus,,leucoxylon,,,Species,,,,,,,,"L. R. Landrum",10965,2004-08-14,2004,8,14,227,,,"scanned; Cultivated tree ca. 8 m high.",,,,,"Cultivated tree ca. 8 m high.",,,flowers,,,,,,USA,ARIZONA,Maricopa,,"Phoenix, Awatukee, near corner of 48th stree and Guadalupe.",,33.3667,-111.983,,,,,,"+-0.5km                                                                                             ",,,366,,,,,1200ft,,,Les,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e3d672df-261b-4964-918f-8011f9fa75bd,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=722789
649327,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,d7a2ea42-84a9-46a4-b0a8-49f873ec71f6,,17550,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Chaenactis",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Chaenactis stevioides",2872,"Hook. & Arn.",Chaenactis,,stevioides,,,Species,,,,,,,,"Elinor Lehto",368,1962-03-29,1962,3,29,88,,,,"Bottom of a large wash",,,,,,,flowers,,,,,,USA,Arizona,Maricopa,,"0.8 mi west of South Mountain Park; Guadalupe Rd entrance",,33.367,-112,,,,,,"atlas                                                                                               ",,,335,,,,,1100ft,,,Deanna,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d7a2ea42-84a9-46a4-b0a8-49f873ec71f6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=649327
651564,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,867f272c-13ff-46ae-af62-29e32fa4f104,,191886,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Cryptantha",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Cryptantha barbigera",1891,"(A. Gray) Greene",Cryptantha,,barbigera,,,Species,,,,,,,,"Peter E. Scott",69,1993-02-27,1993,2,27,58,,,"Corolla white",,,,,"Corolla white",,,fl,,,,,,USA,Arizona,Maricopa,,"South Mountain Park, Pima Canyon, Phoenix",,33.367,-112,,,,,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:867f272c-13ff-46ae-af62-29e32fa4f104,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=651564
651691,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,68c389bb-5706-453f-88a8-c7bef0a9c10b,,191856,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Amsinckia",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Amsinckia intermedia",14518,"Fisch. & C.A. Mey.",Amsinckia,,intermedia,,,Species,,,,,,,,"Scott, P",70,1993-02-21,1993,2,21,52,,,"Corolla yellow-orange with red inner markings",,,,,"Corolla yellow-orange with red inner markings",,,fl,,,,,,USA,Arizona,Maricopa,,"South Mountain Park, Pima Canyon, Phoenix",,33.367,-112,,,,,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:68c389bb-5706-453f-88a8-c7bef0a9c10b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=651691
651993,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,e2d98ec3-454c-4fc4-87a9-d9782cbe1dd3,,166785,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Amsinckia",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Amsinckia intermedia",14518,"Fisch. & C.A. Mey.",Amsinckia,,intermedia,,,Species,,,,,,cf,,"L. R. Landrum",5445,1987-03-08,1987,3,8,67,,,"Flower yellow-orange, annual. ","On hillsides facing S.  Upland Sonoran Desert with Larrea, Encelia, Ambrosia most common.",,,,"Flower yellow-orange, annual. ",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, ca. 1 mi west of entrance at Guadalupe.",,33.367,-112,,,,,,"atlas                                                                                               ",,,610,,,,,2000ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e2d98ec3-454c-4fc4-87a9-d9782cbe1dd3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=651993
651994,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,ec6aca9c-40e5-4ae1-802b-6f5f966848cc,,166781,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pholistoma|Pholistoma auritum",Plantae,Magnoliophyta,,Boraginales,Hydrophyllaceae,"Pholistoma auritum var. arizonicum",13708,"(M.E. Jones) Constance",Pholistoma,,auritum,var.,arizonicum,Variety,,,,,,,,"L. R. Landrum",5447,1987-03-08,1987,3,8,67,,,,"On hillsides facing S.  Upland Sonoran Desert with Larrea, Encelia, Ambrosia most common.",,,,,,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, ca. 1 mi west of entrance at Guadalupe.",,33.367,-112,,,,,,"atlas                                                                                               ",,,610,,,,,2000ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ec6aca9c-40e5-4ae1-802b-6f5f966848cc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=651994
651995,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,384db126-7607-4cc3-a765-fbfd56da1fa3,,166784,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Phacelia",Plantae,Magnoliophyta,,Boraginales,Hydrophyllaceae,"Phacelia distans",1945,Benth.,Phacelia,,distans,,,Species,,,,,,,,"L. R. Landrum",5449,1987-03-08,1987,3,8,67,,,"Annual. Flowers bright dark blue. ","On hillsides facing S.  Upland Sonoran Desert with Larrea, Encelia, Ambrosia most common.",,,,"Annual. Flowers bright dark blue. ",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, ca. 1 mi west of entrance at Guadalupe.",,33.367,-112,,,,,,"atlas                                                                                               ",,,610,,,,,2000ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:384db126-7607-4cc3-a765-fbfd56da1fa3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=651995
651996,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,2cbb4525-d818-4f12-83d0-b0baeb4eedaa,,166822,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Nyctaginaceae|Mirabilis|Mirabilis laevis",Plantae,Magnoliophyta,,Caryophyllales,Nyctaginaceae,"Mirabilis laevis var. villosa",16268,"(Kellogg) Spellenb.",Mirabilis,,laevis,var.,villosa,Variety,,,,,,,,"L. R. Landrum",5450,1987-03-08,1987,3,8,67,,,"Perennial; flowers whitish","On hillsides facing S; Upland Sonoran Desert",,,,"Perennial; flowers whitish",,"Larrea, Encelia, Ambrosia",fruit,,,,,,USA,Arizona,Maricopa,,"Phoenix, AZ; South Mountain Park; ca. 1 miles west of entrance at Guadalupe Road",,33.367,-112,,,,,,"atlas                                                                                               ",,,610,,,,,2000ft,,,roisan,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2cbb4525-d818-4f12-83d0-b0baeb4eedaa,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=651996
651997,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,ba263ad6-06f6-4bb0-9784-578ae348d4fb,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Malvales|Malvaceae|Sphaeralcea",Plantae,Magnoliophyta,,Malvales,Malvaceae,"Sphaeralcea ambigua",3800,"A. Gray",Sphaeralcea,,ambigua,,,Species,,,,,,cf,,"L. R. Landrum",5451,1987-03-08,1987,3,8,67,,,"Shurb. Flowers bright orange; stems whitish ","On hillsides facing S.  Upland Sonoran Desert with Larrea, Encelia, Ambrosia most common.",,,,"Shurb. Flowers bright orange; stems whitish ",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, ca. 1 mi west of entrance at Guadalupe.",,33.367,-112,,,,,,"atlas                                                                                               ",,,610,,,,,2000ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ba263ad6-06f6-4bb0-9784-578ae348d4fb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=651997
652373,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,7687e031-b245-40cb-800f-ded935f88750,,191328,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Lamiaceae|Hyptis",Plantae,Magnoliophyta,,Lamiales,Lamiaceae,"Hyptis emoryi",884,Torr.,Hyptis,,emoryi,,,Species,,,,,,,,"L. R. Landrum",6215,1988-12-04,1988,12,4,339,,,"Shrub ca. 2 m high; flowers purple. ",,,,,"Shrub ca. 2 m high; flowers purple. ",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, at east end of South Mountain Park,at end of road from Guadalupe, on Ridge south of Canyon. (T1S, R3E).",,33.367,-112,,,"TRS: T1S R3E",,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7687e031-b245-40cb-800f-ded935f88750,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652373
652374,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,8de36478-e84a-415d-9443-57b24e972d00,,191329,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Nicotiana",Plantae,Magnoliophyta,,Solanales,Solanaceae,"Nicotiana trigonophylla",10558,Dunal,Nicotiana,,trigonophylla,,,Species,"det. M. Thompson",,,,,,,"L. R. Landrum",6216,1988-12-04,1988,12,4,339,,,"Perenial herb in shade of large boulders. Flowers white. [Chr. Voucher] Det. M. Thompson.",,,,,"Perenial herb in shade of large boulders. Flowers white. [Chr. Voucher] Det. M. Thompson.",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, at east end of South Mountain Park,at end of road from Guadalupe, on Ridge south of Canyon. (T1S, R3E).",,33.367,-112,,,,,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8de36478-e84a-415d-9443-57b24e972d00,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652374
652397,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,3bae9cc8-c8d1-4d75-b127-56ea70d3c235,,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Eucrypta",Plantae,Magnoliophyta,,Boraginales,Hydrophyllaceae,"Eucrypta chrysanthemifolia",2114,"(Benth.) Greene",Eucrypta,,chrysanthemifolia,,,Species,,,,,,,,"L. R. Landrum",6250,,,,,,,,"Lemony smell, small herb; flowers light bluish. ","Burnt area, north facing slope. ",,,,"Lemony smell, small herb; flowers light bluish. ",,,,,,,,,USA,Arizona,Maricopa,,"South Mountain Park, near Guadalupe entrance. (T1S, R4E, S7) Phoenix.",,33.367,-112,,,,,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3bae9cc8-c8d1-4d75-b127-56ea70d3c235,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652397
652398,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,cc3d15c7-6db0-48f0-81a2-d60ddce1a29f,ASU0094772,191299,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Malvales|Malvaceae|Sphaeralcea",Plantae,Magnoliophyta,,Malvales,Malvaceae,"Sphaeralcea ambigua",3800,"A. Gray",Sphaeralcea,,ambigua,,,Species,"P. Taylor",,,,,,,"L. R. Landrum",6251,1989-03-00,1989,3,,,,"March 1989","Apparently large perennial herb; flowers bright orange","Burnt area; N-facing slope",,,,"Apparently large perennial herb; flowers bright orange",,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"South Mountain Park; near Guadalupe Road entrance",,33.367,-112,,,"TRS: T1S R4E S7",,,atlas,,,,,,,,,,,roisan,"2018-03-08 09:13:18",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cc3d15c7-6db0-48f0-81a2-d60ddce1a29f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652398
652424,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,fc290781-92bb-46b9-b067-6f3c03330bd7,,252417,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia",Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,"Euphorbia setiloba",10046,"Engelm. ex Torr.",Euphorbia,,setiloba,,,Species,,,,,,,,"L. R. Landrum",6585,,,,,,,,"Herb in gravel of wash, prostrate","Upland Sonoran vegetation",,,,"Herb in gravel of wash, prostrate",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, east end. Canyon just north of Guadalupe-Hidden Valley Canyon.",,33.367,-112,,,"TRS: T1S R3E",,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fc290781-92bb-46b9-b067-6f3c03330bd7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652424
652425,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,0ce61914-6be9-476e-a6cb-e0d435d5c61e,,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Poaceae|Panicum,Plantae,Magnoliophyta,,Poales,Poaceae,"Panicum hirticaule",1610,"J. Presl",Panicum,,hirticaule,,,Species,,,,,,,,"L. R. Landrum",6586,,,,,,,,"At base of large rocks. ","Upland Sonoran vegetation. ",,,,"At base of large rocks. ",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, east end. (T1S, R3E) Canyon just north of Guadalupe-Hidden Valley Canyon.",,33.367,-112,,,,,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0ce61914-6be9-476e-a6cb-e0d435d5c61e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652425
652430,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,5b49e3e9-4f04-4042-b036-60b03bce6a03,,252425,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Malvales|Malvaceae|Horsfordia",Plantae,Magnoliophyta,,Malvales,Malvaceae,"Horsfordia newberryi",3775,"(S. Wats.) A. Gray",Horsfordia,,newberryi,,,Species,,,,,,,,"L. R. Landrum",6591,1989-10-21,1989,10,21,294,,,"Herb ca. 40 cm high. Petals yellow","One plant seen at base of large rock at upper end of Hidden Valley",,,,"Herb ca. 40 cm high. Petals yellow",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, Arizona. South Mountain Park, Guadalupe canyon to Hidden Valley",,33.367,-112,,,,,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5b49e3e9-4f04-4042-b036-60b03bce6a03,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652430
652431,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,733fa02e-ded2-4afe-a596-e6efe1d3508a,,252432,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Lycium",Plantae,Magnoliophyta,,Solanales,Solanaceae,"Lycium andersonii",3873,"A. Gray",Lycium,,andersonii,,,Species,,,,,,,,"L. R. Landrum",6592,1989-10-21,1989,10,21,294,,,"Shrub ca. 1.5 meters high. Tip of corolla lavender",,,,,"Shrub ca. 1.5 meters high. Tip of corolla lavender",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, Arizona. South Mountain Park, Guadalupe canyon to Hidden Valley",,33.367,-112,,,,,,"atlas                                                                                               ",,,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:733fa02e-ded2-4afe-a596-e6efe1d3508a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652431
652624,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,91c5a1a8-04e2-4d0d-aa69-5752bee59c4f,,210759,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Lycium",Plantae,Magnoliophyta,,Solanales,Solanaceae,"Lycium andersonii",3873,"A. Gray",Lycium,,andersonii,,,Species,,,,,,,,"L. R. Landrum; D. Pinkava, R. Ramirez",8906,1996-10-09,1996,10,9,283,,,"Shrub ca. 1.5m high; fruits orange. ","Sonoran desert with Acacia, Olneya, Cercidium common. ",,,,"Shrub ca. 1.5m high; fruits orange. ",,,,,,,,,USA,Arizona,Maricopa,,"Phoenix, South Mountain Park, along wash between east entrance and petroglyphs.",,33.367,-112,,,,,,"atlas                                                                                               ",,,396,,,,,1300ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:91c5a1a8-04e2-4d0d-aa69-5752bee59c4f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=652624
